Learning rate,l2 penalty parameter,Batchsize,Number of Epochs,Performance
9,0.2,2560,40,0.283333
9,0.2,2560,80,0.26888
9,0.2,2560,160,0.251823
9,0.2,2560,320,0.241536
9,0.2,2560,640,0.241536
9,0.2,2560,1280,0.241536
9,0.2,2560,2560,0.241536
9,0.3,20,5,0.1976
9,0.3,20,10,0.1793
9,0.3,20,20,0.1733
9,0.3,20,40,0.1724
9,0.3,20,80,0.1724
9,0.3,20,160,0.1724
9,0.3,20,320,0.1724
9,0.3,20,640,0.1724
9,0.3,20,1280,0.1724
9,0.3,20,2560,0.1724
9,0.3,40,5,0.2236
9,0.3,40,10,0.1976
9,0.3,40,20,0.18
9,0.3,40,40,0.1732
9,0.3,40,80,0.1719
9,0.3,40,160,0.1719
9,0.3,40,320,0.1719
9,0.3,40,640,0.1719
9,0.3,40,1280,0.1719
9,0.3,40,2560,0.1719
9,0.3,80,5,0.2403
9,0.3,80,10,0.2237
9,0.3,80,20,0.1981
9,0.3,80,40,0.1797
9,0.3,80,80,0.175
9,0.3,80,160,0.175
9,0.3,80,320,0.175
9,0.3,80,640,0.175
9,0.3,80,1280,0.175
9,0.3,80,2560,0.175
9,0.3,160,5,0.258065
9,0.3,160,10,0.240121
9,0.3,160,20,0.223286
9,0.3,160,40,0.198085
9,0.3,160,80,0.179839
9,0.3,160,160,0.175706
9,0.3,160,320,0.175706
9,0.3,160,640,0.175706
9,0.3,160,1280,0.175706
9,0.3,160,2560,0.175706
9,0.3,320,5,0.272379
9,0.3,320,10,0.258165
9,0.3,320,20,0.240121
9,0.3,320,40,0.223387
9,0.3,320,80,0.198387
9,0.3,320,160,0.191129
9,0.3,320,320,0.191129
9,0.3,320,640,0.191129
9,0.3,320,1280,0.191129
9,0.3,320,2560,0.191129
9,0.3,640,5,0.283438
9,0.3,640,10,0.272188
9,0.3,640,20,0.258438
9,0.3,640,40,0.240729
9,0.3,640,80,0.231354
9,0.3,640,160,0.231354
9,0.3,640,320,0.231354
9,0.3,640,640,0.231354
9,0.3,640,1280,0.231354
9,0.3,640,2560,0.231354
9,0.3,1280,5,0.294085
9,0.3,1280,10,0.286049
9,0.3,1280,20,0.275112
9,0.3,1280,40,0.261496
9,0.3,1280,80,0.244978
9,0.3,1280,160,0.235937
9,0.3,1280,320,0.235937
9,0.3,1280,640,0.235937
9,0.3,1280,1280,0.235937
9,0.3,1280,2560,0.235937
9,0.3,2560,5,0.307292
9,0.3,2560,10,0.302344
9,0.3,2560,20,0.294271
9,0.3,2560,40,0.283333
9,0.3,2560,80,0.26901
9,0.3,2560,160,0.252344
9,0.3,2560,320,0.242708
9,0.3,2560,640,0.242708
9,0.3,2560,1280,0.242708
9,0.3,2560,2560,0.242708
9,0.4,20,5,0.2019
9,0.4,20,10,0.187
9,0.4,20,20,0.1829
9,0.4,20,40,0.1829
9,0.4,20,80,0.1829
9,0.4,20,160,0.1829
9,0.4,20,320,0.1829
9,0.4,20,640,0.1829
9,0.4,20,1280,0.1829
9,0.4,20,2560,0.1829
9,0.4,40,5,0.2255
9,0.4,40,10,0.2021
9,0.4,40,20,0.1875
9,0.4,40,40,0.1826
9,0.4,40,80,0.1826
9,0.4,40,160,0.1826
9,0.4,40,320,0.1826
9,0.4,40,640,0.1826
9,0.4,40,1280,0.1826
9,0.4,40,2560,0.1826
9,0.4,80,5,0.2407
9,0.4,80,10,0.226
9,0.4,80,20,0.2025
9,0.4,80,40,0.1878
9,0.4,80,80,0.1826
9,0.4,80,160,0.1826
9,0.4,80,320,0.1826
9,0.4,80,640,0.1826
9,0.4,80,1280,0.1826
9,0.4,80,2560,0.1826
9,0.4,160,5,0.258266
9,0.4,160,10,0.240323
9,0.4,160,20,0.225605
9,0.4,160,40,0.203226
9,0.4,160,80,0.187903
9,0.4,160,160,0.187298
9,0.4,160,320,0.187298
9,0.4,160,640,0.187298
9,0.4,160,1280,0.187298
9,0.4,160,2560,0.187298
9,0.4,320,5,0.27248
9,0.4,320,10,0.258569
9,0.4,320,20,0.240827
9,0.4,320,40,0.225605
9,0.4,320,80,0.203528
9,0.4,320,160,0.19627
9,0.4,320,320,0.19627
9,0.4,320,640,0.19627
9,0.4,320,1280,0.19627
9,0.4,320,2560,0.19627
9,0.4,640,5,0.283438
9,0.4,640,10,0.272188
9,0.4,640,20,0.258854
9,0.4,640,40,0.241458
9,0.4,640,80,0.230104
9,0.4,640,160,0.230104
9,0.4,640,320,0.230104
9,0.4,640,640,0.230104
9,0.4,640,1280,0.230104
9,0.4,640,2560,0.230104
9,0.4,1280,5,0.294085
9,0.4,1280,10,0.286049
9,0.4,1280,20,0.275112
9,0.4,1280,40,0.26183
9,0.4,1280,80,0.245759
9,0.4,1280,160,0.236496
9,0.4,1280,320,0.236496
9,0.4,1280,640,0.236496
9,0.4,1280,1280,0.236496
9,0.4,1280,2560,0.236496
9,0.4,2560,5,0.307292
9,0.4,2560,10,0.302344
9,0.4,2560,20,0.294271
9,0.4,2560,40,0.283333
9,0.4,2560,80,0.26901
9,0.4,2560,160,0.252474
9,0.4,2560,320,0.24349
9,0.4,2560,640,0.24349
9,0.4,2560,1280,0.24349
9,0.4,2560,2560,0.24349
9,0.5,20,5,0.2055
9,0.5,20,10,0.1959
9,0.5,20,20,0.1924
9,0.5,20,40,0.1923
9,0.5,20,80,0.1923
9,0.5,20,160,0.1923
9,0.5,20,320,0.1923
9,0.5,20,640,0.1923
9,0.5,20,1280,0.1923
9,0.5,20,2560,0.1923
9,0.5,40,5,0.2269
9,0.5,40,10,0.2058
9,0.5,40,20,0.1959
9,0.5,40,40,0.1937
9,0.5,40,80,0.1937
9,0.5,40,160,0.1937
9,0.5,40,320,0.1937
9,0.5,40,640,0.1937
9,0.5,40,1280,0.1937
9,0.5,40,2560,0.1937
9,0.5,80,5,0.241
9,0.5,80,10,0.2273
9,0.5,80,20,0.2061
9,0.5,80,40,0.196
9,0.5,80,80,0.1951
9,0.5,80,160,0.1951
9,0.5,80,320,0.1951
9,0.5,80,640,0.1951
9,0.5,80,1280,0.1951
9,0.5,80,2560,0.1951
9,0.5,160,5,0.258266
9,0.5,160,10,0.240726
9,0.5,160,20,0.226714
9,0.5,160,40,0.206452
9,0.5,160,80,0.197681
9,0.5,160,160,0.197681
9,0.5,160,320,0.197681
9,0.5,160,640,0.197681
9,0.5,160,1280,0.197681
9,0.5,160,2560,0.197681
9,0.5,320,5,0.272681
9,0.5,320,10,0.25877
9,0.5,320,20,0.240827
9,0.5,320,40,0.226613
9,0.5,320,80,0.206351
9,0.5,320,160,0.197782
9,0.5,320,320,0.197782
9,0.5,320,640,0.197782
9,0.5,320,1280,0.197782
9,0.5,320,2560,0.197782
9,0.5,640,5,0.283438
9,0.5,640,10,0.272188
9,0.5,640,20,0.25875
9,0.5,640,40,0.241562
9,0.5,640,80,0.231042
9,0.5,640,160,0.231042
9,0.5,640,320,0.231042
9,0.5,640,640,0.231042
9,0.5,640,1280,0.231042
9,0.5,640,2560,0.231042
9,0.5,1280,5,0.294085
9,0.5,1280,10,0.286049
9,0.5,1280,20,0.275223
9,0.5,1280,40,0.26183
9,0.5,1280,80,0.245982
9,0.5,1280,160,0.2375
9,0.5,1280,320,0.2375
9,0.5,1280,640,0.2375
9,0.5,1280,1280,0.2375
9,0.5,1280,2560,0.2375
9,0.5,2560,5,0.307292
9,0.5,2560,10,0.302344
9,0.5,2560,20,0.294271
9,0.5,2560,40,0.283464
9,0.5,2560,80,0.269141
9,0.5,2560,160,0.253125
9,0.5,2560,320,0.24401
9,0.5,2560,640,0.24401
9,0.5,2560,1280,0.24401
9,0.5,2560,2560,0.24401
9,0.6,20,5,0.2093
9,0.6,20,10,0.2021
9,0.6,20,20,0.2009
9,0.6,20,40,0.2009
9,0.6,20,80,0.2009
9,0.6,20,160,0.2009
9,0.6,20,320,0.2009
9,0.6,20,640,0.2009
9,0.6,20,1280,0.2009
9,0.6,20,2560,0.2009
9,0.6,40,5,0.2288
9,0.6,40,10,0.2103
9,0.6,40,20,0.2017
9,0.6,40,40,0.2009
9,0.6,40,80,0.2009
9,0.6,40,160,0.2009
9,0.6,40,320,0.2009
9,0.6,40,640,0.2009
9,0.6,40,1280,0.2009
9,0.6,40,2560,0.2009
9,0.6,80,5,0.2416
9,0.6,80,10,0.2284
9,0.6,80,20,0.2103
9,0.6,80,40,0.2019
9,0.6,80,80,0.2019
9,0.6,80,160,0.2019
9,0.6,80,320,0.2019
9,0.6,80,640,0.2019
9,0.6,80,1280,0.2019
9,0.6,80,2560,0.2019
9,0.6,160,5,0.258367
9,0.6,160,10,0.241028
9,0.6,160,20,0.227621
9,0.6,160,40,0.210786
9,0.6,160,80,0.204335
9,0.6,160,160,0.204335
9,0.6,160,320,0.204335
9,0.6,160,640,0.204335
9,0.6,160,1280,0.204335
9,0.6,160,2560,0.204335
9,0.6,320,5,0.272782
9,0.6,320,10,0.258468
9,0.6,320,20,0.241331
9,0.6,320,40,0.22752
9,0.6,320,80,0.210685
9,0.6,320,160,0.206351
9,0.6,320,320,0.206351
9,0.6,320,640,0.206351
9,0.6,320,1280,0.206351
9,0.6,320,2560,0.206351
9,0.6,640,5,0.283438
9,0.6,640,10,0.272292
9,0.6,640,20,0.25875
9,0.6,640,40,0.241875
9,0.6,640,80,0.230937
9,0.6,640,160,0.230937
9,0.6,640,320,0.230937
9,0.6,640,640,0.230937
9,0.6,640,1280,0.230937
9,0.6,640,2560,0.230937
9,0.6,1280,5,0.294085
9,0.6,1280,10,0.286049
9,0.6,1280,20,0.275223
9,0.6,1280,40,0.261607
9,0.6,1280,80,0.246094
9,0.6,1280,160,0.238281
9,0.6,1280,320,0.238281
9,0.6,1280,640,0.238281
9,0.6,1280,1280,0.238281
9,0.6,1280,2560,0.238281
9,0.6,2560,5,0.307292
9,0.6,2560,10,0.302344
9,0.6,2560,20,0.294401
9,0.6,2560,40,0.283464
9,0.6,2560,80,0.269271
9,0.6,2560,160,0.253125
9,0.6,2560,320,0.244531
9,0.6,2560,640,0.244531
9,0.6,2560,1280,0.244531
9,0.6,2560,2560,0.244531
9,0.7,20,5,0.2129
9,0.7,20,10,0.2072
9,0.7,20,20,0.2061
9,0.7,20,40,0.2061
9,0.7,20,80,0.2061
9,0.7,20,160,0.2061
9,0.7,20,320,0.2061
9,0.7,20,640,0.2061
9,0.7,20,1280,0.2061
9,0.7,20,2560,0.2061
9,0.7,40,5,0.2293
9,0.7,40,10,0.214
9,0.7,40,20,0.2071
9,0.7,40,40,0.2069
9,0.7,40,80,0.2069
9,0.7,40,160,0.2069
9,0.7,40,320,0.2069
9,0.7,40,640,0.2069
9,0.7,40,1280,0.2069
9,0.7,40,2560,0.2069
9,0.7,80,5,0.2422
9,0.7,80,10,0.2298
9,0.7,80,20,0.2139
9,0.7,80,40,0.2079
9,0.7,80,80,0.2079
9,0.7,80,160,0.2079
9,0.7,80,320,0.2079
9,0.7,80,640,0.2079
9,0.7,80,1280,0.2079
9,0.7,80,2560,0.2079
9,0.7,160,5,0.258266
9,0.7,160,10,0.241633
9,0.7,160,20,0.229335
9,0.7,160,40,0.214214
9,0.7,160,80,0.211089
9,0.7,160,160,0.211089
9,0.7,160,320,0.211089
9,0.7,160,640,0.211089
9,0.7,160,1280,0.211089
9,0.7,160,2560,0.211089
9,0.7,320,5,0.272984
9,0.7,320,10,0.258569
9,0.7,320,20,0.241532
9,0.7,320,40,0.229234
9,0.7,320,80,0.214113
9,0.7,320,160,0.211492
9,0.7,320,320,0.211492
9,0.7,320,640,0.211492
9,0.7,320,1280,0.211492
9,0.7,320,2560,0.211492
9,0.7,640,5,0.283438
9,0.7,640,10,0.272396
9,0.7,640,20,0.25875
9,0.7,640,40,0.242187
9,0.7,640,80,0.235417
9,0.7,640,160,0.235417
9,0.7,640,320,0.235417
9,0.7,640,640,0.235417
9,0.7,640,1280,0.235417
9,0.7,640,2560,0.235417
9,0.7,1280,5,0.293973
9,0.7,1280,10,0.286049
9,0.7,1280,20,0.275335
9,0.7,1280,40,0.261719
9,0.7,1280,80,0.246429
9,0.7,1280,160,0.239174
9,0.7,1280,320,0.239174
9,0.7,1280,640,0.239174
9,0.7,1280,1280,0.239174
9,0.7,1280,2560,0.239174
9,0.7,2560,5,0.307292
9,0.7,2560,10,0.302344
9,0.7,2560,20,0.294531
9,0.7,2560,40,0.283464
9,0.7,2560,80,0.269141
9,0.7,2560,160,0.253776
9,0.7,2560,320,0.245703
9,0.7,2560,640,0.245703
9,0.7,2560,1280,0.245703
9,0.7,2560,2560,0.245703
9,0.8,20,5,0.2169
9,0.8,20,10,0.2118
9,0.8,20,20,0.2112
9,0.8,20,40,0.2112
9,0.8,20,80,0.2112
9,0.8,20,160,0.2112
9,0.8,20,320,0.2112
9,0.8,20,640,0.2112
9,0.8,20,1280,0.2112
9,0.8,20,2560,0.2112
9,0.8,40,5,0.2301
9,0.8,40,10,0.2177
9,0.8,40,20,0.2127
9,0.8,40,40,0.2123
9,0.8,40,80,0.2123
9,0.8,40,160,0.2123
9,0.8,40,320,0.2123
9,0.8,40,640,0.2123
9,0.8,40,1280,0.2123
9,0.8,40,2560,0.2123
9,0.8,80,5,0.2426
9,0.8,80,10,0.231
9,0.8,80,20,0.2179
9,0.8,80,40,0.2128
9,0.8,80,80,0.2128
9,0.8,80,160,0.2128
9,0.8,80,320,0.2128
9,0.8,80,640,0.2128
9,0.8,80,1280,0.2128
9,0.8,80,2560,0.2128
9,0.8,160,5,0.258468
9,0.8,160,10,0.242036
9,0.8,160,20,0.230141
9,0.8,160,40,0.218145
9,0.8,160,80,0.214919
9,0.8,160,160,0.214919
9,0.8,160,320,0.214919
9,0.8,160,640,0.214919
9,0.8,160,1280,0.214919
9,0.8,160,2560,0.214919
9,0.8,320,5,0.272984
9,0.8,320,10,0.258569
9,0.8,320,20,0.242137
9,0.8,320,40,0.230444
9,0.8,320,80,0.218145
9,0.8,320,160,0.21502
9,0.8,320,320,0.21502
9,0.8,320,640,0.21502
9,0.8,320,1280,0.21502
9,0.8,320,2560,0.21502
9,0.8,640,5,0.283438
9,0.8,640,10,0.2725
9,0.8,640,20,0.258646
9,0.8,640,40,0.242604
9,0.8,640,80,0.231042
9,0.8,640,160,0.231042
9,0.8,640,320,0.231042
9,0.8,640,640,0.231042
9,0.8,640,1280,0.231042
9,0.8,640,2560,0.231042
9,0.8,1280,5,0.293973
9,0.8,1280,10,0.286049
9,0.8,1280,20,0.275335
9,0.8,1280,40,0.26183
9,0.8,1280,80,0.246652
9,0.8,1280,160,0.24029
9,0.8,1280,320,0.24029
9,0.8,1280,640,0.24029
9,0.8,1280,1280,0.24029
9,0.8,1280,2560,0.24029
9,0.8,2560,5,0.307292
9,0.8,2560,10,0.302344
9,0.8,2560,20,0.294531
9,0.8,2560,40,0.283464
9,0.8,2560,80,0.269401
9,0.8,2560,160,0.253776
9,0.8,2560,320,0.247135
9,0.8,2560,640,0.247135
9,0.8,2560,1280,0.247135
9,0.8,2560,2560,0.247135
9,0.9,20,5,0.219
9,0.9,20,10,0.2156
9,0.9,20,20,0.2151
9,0.9,20,40,0.2151
9,0.9,20,80,0.2151
9,0.9,20,160,0.2151
9,0.9,20,320,0.2151
9,0.9,20,640,0.2151
9,0.9,20,1280,0.2151
9,0.9,20,2560,0.2151
9,0.9,40,5,0.2316
9,0.9,40,10,0.2208
9,0.9,40,20,0.2166
9,0.9,40,40,0.2165
9,0.9,40,80,0.2165
9,0.9,40,160,0.2165
9,0.9,40,320,0.2165
9,0.9,40,640,0.2165
9,0.9,40,1280,0.2165
9,0.9,40,2560,0.2165
9,0.9,80,5,0.2432
9,0.9,80,10,0.2315
9,0.9,80,20,0.2209
9,0.9,80,40,0.2178
9,0.9,80,80,0.2178
9,0.9,80,160,0.2178
9,0.9,80,320,0.2178
9,0.9,80,640,0.2178
9,0.9,80,1280,0.2178
9,0.9,80,2560,0.2178
9,0.9,160,5,0.258468
9,0.9,160,10,0.241935
9,0.9,160,20,0.230948
9,0.9,160,40,0.220363
9,0.9,160,80,0.217742
9,0.9,160,160,0.217742
9,0.9,160,320,0.217742
9,0.9,160,640,0.217742
9,0.9,160,1280,0.217742
9,0.9,160,2560,0.217742
9,0.9,320,5,0.273085
9,0.9,320,10,0.258569
9,0.9,320,20,0.242036
9,0.9,320,40,0.230645
9,0.9,320,80,0.222077
9,0.9,320,160,0.222077
9,0.9,320,320,0.222077
9,0.9,320,640,0.222077
9,0.9,320,1280,0.222077
9,0.9,320,2560,0.222077
9,0.9,640,5,0.283438
9,0.9,640,10,0.272708
9,0.9,640,20,0.25875
9,0.9,640,40,0.242604
9,0.9,640,80,0.236146
9,0.9,640,160,0.236146
9,0.9,640,320,0.236146
9,0.9,640,640,0.236146
9,0.9,640,1280,0.236146
9,0.9,640,2560,0.236146
9,0.9,1280,5,0.293973
9,0.9,1280,10,0.286049
9,0.9,1280,20,0.275446
9,0.9,1280,40,0.26183
9,0.9,1280,80,0.246875
9,0.9,1280,160,0.240513
9,0.9,1280,320,0.240513
9,0.9,1280,640,0.240513
9,0.9,1280,1280,0.240513
9,0.9,1280,2560,0.240513
9,0.9,2560,5,0.307292
9,0.9,2560,10,0.302604
9,0.9,2560,20,0.294531
9,0.9,2560,40,0.283464
9,0.9,2560,80,0.269401
9,0.9,2560,160,0.253906
9,0.9,2560,320,0.247135
9,0.9,2560,640,0.247135
9,0.9,2560,1280,0.247135
9,0.9,2560,2560,0.247135
9,1,20,5,0.2229
9,1,20,10,0.2195
9,1,20,20,0.2195
9,1,20,40,0.2195
9,1,20,80,0.2195
9,1,20,160,0.2195
9,1,20,320,0.2195
9,1,20,640,0.2195
9,1,20,1280,0.2195
9,1,20,2560,0.2195
9,1,40,5,0.233
9,1,40,10,0.2234
9,1,40,20,0.2201
9,1,40,40,0.2201
9,1,40,80,0.2201
9,1,40,160,0.2201
9,1,40,320,0.2201
9,1,40,640,0.2201
9,1,40,1280,0.2201
9,1,40,2560,0.2201
9,1,80,5,0.2437
9,1,80,10,0.2332
9,1,80,20,0.2238
9,1,80,40,0.2219
9,1,80,80,0.2219
9,1,80,160,0.2219
9,1,80,320,0.2219
9,1,80,640,0.2219
9,1,80,1280,0.2219
9,1,80,2560,0.2219
9,1,160,5,0.258569
9,1,160,10,0.24244
9,1,160,20,0.232359
9,1,160,40,0.22379
9,1,160,80,0.22379
9,1,160,160,0.22379
9,1,160,320,0.22379
9,1,160,640,0.22379
9,1,160,1280,0.22379
9,1,160,2560,0.22379
9,1,320,5,0.272984
9,1,320,10,0.258972
9,1,320,20,0.24244
9,1,320,40,0.232056
9,1,320,80,0.224395
9,1,320,160,0.224395
9,1,320,320,0.224395
9,1,320,640,0.224395
9,1,320,1280,0.224395
9,1,320,2560,0.224395
9,1,640,5,0.283438
9,1,640,10,0.272708
9,1,640,20,0.25875
9,1,640,40,0.243125
9,1,640,80,0.236875
9,1,640,160,0.236875
9,1,640,320,0.236875
9,1,640,640,0.236875
9,1,640,1280,0.236875
9,1,640,2560,0.236875
9,1,1280,5,0.293973
9,1,1280,10,0.286049
9,1,1280,20,0.275446
9,1,1280,40,0.261942
9,1,1280,80,0.247098
9,1,1280,160,0.241071
9,1,1280,320,0.241071
9,1,1280,640,0.241071
9,1,1280,1280,0.241071
9,1,1280,2560,0.241071
9,1,2560,5,0.307292
9,1,2560,10,0.302604
9,1,2560,20,0.294531
9,1,2560,40,0.283594
9,1,2560,80,0.269531
9,1,2560,160,0.253906
9,1,2560,320,0.248307
9,1,2560,640,0.248307
9,1,2560,1280,0.248307
9,1,2560,2560,0.248307
10,0.0,20,5,0.2301
10,0.0,20,10,0.1982
10,0.0,20,20,0.1659
10,0.0,20,40,0.1455
10,0.0,20,80,0.1258
10,0.0,20,160,0.1164
10,0.0,20,320,0.1164
10,0.0,20,640,0.1164
10,0.0,20,1280,0.1164
10,0.0,20,2560,0.1164
10,0.0,40,5,0.2477
10,0.0,40,10,0.2302
10,0.0,40,20,0.1986
10,0.0,40,40,0.1661
10,0.0,40,80,0.1456
10,0.0,40,160,0.1259
10,0.0,40,320,0.1182
10,0.0,40,640,0.1182
10,0.0,40,1280,0.1182
10,0.0,40,2560,0.1182
10,0.0,80,5,0.2642
10,0.0,80,10,0.2479
10,0.0,80,20,0.2302
10,0.0,80,40,0.1989
10,0.0,80,80,0.1663
10,0.0,80,160,0.1484
10,0.0,80,320,0.1484
10,0.0,80,640,0.1484
10,0.0,80,1280,0.1484
10,0.0,80,2560,0.1484
10,0.0,160,5,0.276512
10,0.0,160,10,0.26371
10,0.0,160,20,0.246875
10,0.0,160,40,0.229738
10,0.0,160,80,0.198891
10,0.0,160,160,0.166028
10,0.0,160,320,0.160786
10,0.0,160,640,0.160786
10,0.0,160,1280,0.160786
10,0.0,160,2560,0.160786
10,0.0,320,5,0.287601
10,0.0,320,10,0.276411
10,0.0,320,20,0.26381
10,0.0,320,40,0.247077
10,0.0,320,80,0.235484
10,0.0,320,160,0.235484
10,0.0,320,320,0.235484
10,0.0,320,640,0.235484
10,0.0,320,1280,0.235484
10,0.0,320,2560,0.235484
10,0.0,640,5,0.293229
10,0.0,640,10,0.287188
10,0.0,640,20,0.276354
10,0.0,640,40,0.263542
10,0.0,640,80,0.254688
10,0.0,640,160,0.254688
10,0.0,640,320,0.254688
10,0.0,640,640,0.254688
10,0.0,640,1280,0.254688
10,0.0,640,2560,0.254688
10,0.0,1280,5,0.299777
10,0.0,1280,10,0.295536
10,0.0,1280,20,0.289844
10,0.0,1280,40,0.279018
10,0.0,1280,80,0.266518
10,0.0,1280,160,0.257589
10,0.0,1280,320,0.257589
10,0.0,1280,640,0.257589
10,0.0,1280,1280,0.257589
10,0.0,1280,2560,0.257589
10,0.0,2560,5,0.309505
10,0.0,2560,10,0.308333
10,0.0,2560,20,0.305078
10,0.0,2560,40,0.298307
10,0.0,2560,80,0.288281
10,0.0,2560,160,0.27474
10,0.0,2560,320,0.264193
10,0.0,2560,640,0.264193
10,0.0,2560,1280,0.264193
10,0.0,2560,2560,0.264193
10,0.1,20,5,0.2308
10,0.1,20,10,0.2021
10,0.1,20,20,0.1731
10,0.1,20,40,0.1554
10,0.1,20,80,0.1425
10,0.1,20,160,0.1415
10,0.1,20,320,0.1415
10,0.1,20,640,0.1415
10,0.1,20,1280,0.1415
10,0.1,20,2560,0.1415
10,0.1,40,5,0.248
10,0.1,40,10,0.2313
10,0.1,40,20,0.2025
10,0.1,40,40,0.1733
10,0.1,40,80,0.1556
10,0.1,40,160,0.1501
10,0.1,40,320,0.1501
10,0.1,40,640,0.1501
10,0.1,40,1280,0.1501
10,0.1,40,2560,0.1501
10,0.1,80,5,0.2641
10,0.1,80,10,0.248
10,0.1,80,20,0.2313
10,0.1,80,40,0.2026
10,0.1,80,80,0.1735
10,0.1,80,160,0.157
10,0.1,80,320,0.157
10,0.1,80,640,0.157
10,0.1,80,1280,0.157
10,0.1,80,2560,0.157
10,0.1,160,5,0.276512
10,0.1,160,10,0.26371
10,0.1,160,20,0.247278
10,0.1,160,40,0.230544
10,0.1,160,80,0.202722
10,0.1,160,160,0.179133
10,0.1,160,320,0.179133
10,0.1,160,640,0.179133
10,0.1,160,1280,0.179133
10,0.1,160,2560,0.179133
10,0.1,320,5,0.287601
10,0.1,320,10,0.276411
10,0.1,320,20,0.26371
10,0.1,320,40,0.247379
10,0.1,320,80,0.230444
10,0.1,320,160,0.226815
10,0.1,320,320,0.226815
10,0.1,320,640,0.226815
10,0.1,320,1280,0.226815
10,0.1,320,2560,0.226815
10,0.1,640,5,0.293229
10,0.1,640,10,0.287292
10,0.1,640,20,0.276354
10,0.1,640,40,0.263542
10,0.1,640,80,0.255208
10,0.1,640,160,0.255208
10,0.1,640,320,0.255208
10,0.1,640,640,0.255208
10,0.1,640,1280,0.255208
10,0.1,640,2560,0.255208
10,0.1,1280,5,0.299777
10,0.1,1280,10,0.295536
10,0.1,1280,20,0.289955
10,0.1,1280,40,0.279018
10,0.1,1280,80,0.266518
10,0.1,1280,160,0.258036
10,0.1,1280,320,0.258036
10,0.1,1280,640,0.258036
10,0.1,1280,1280,0.258036
10,0.1,1280,2560,0.258036
10,0.1,2560,5,0.309505
10,0.1,2560,10,0.308333
10,0.1,2560,20,0.305078
10,0.1,2560,40,0.298307
10,0.1,2560,80,0.288411
10,0.1,2560,160,0.27474
10,0.1,2560,320,0.264583
10,0.1,2560,640,0.264583
10,0.1,2560,1280,0.264583
10,0.1,2560,2560,0.264583
10,0.2,20,5,0.2313
10,0.2,20,10,0.2055
10,0.2,20,20,0.1795
10,0.2,20,40,0.1658
10,0.2,20,80,0.1598
10,0.2,20,160,0.1598
10,0.2,20,320,0.1598
10,0.2,20,640,0.1598
10,0.2,20,1280,0.1598
10,0.2,20,2560,0.1598
10,0.2,40,5,0.2481
10,0.2,40,10,0.2316
10,0.2,40,20,0.2057
10,0.2,40,40,0.1797
10,0.2,40,80,0.1659
10,0.2,40,160,0.163
10,0.2,40,320,0.163
10,0.2,40,640,0.163
10,0.2,40,1280,0.163
10,0.2,40,2560,0.163
10,0.2,80,5,0.2641
10,0.2,80,10,0.2481
10,0.2,80,20,0.2317
10,0.2,80,40,0.2061
10,0.2,80,80,0.1794
10,0.2,80,160,0.1694
10,0.2,80,320,0.1694
10,0.2,80,640,0.1694
10,0.2,80,1280,0.1694
10,0.2,80,2560,0.1694
10,0.2,160,5,0.276512
10,0.2,160,10,0.26381
10,0.2,160,20,0.24748
10,0.2,160,40,0.230746
10,0.2,160,80,0.226411
10,0.2,160,160,0.226411
10,0.2,160,320,0.226411
10,0.2,160,640,0.226411
10,0.2,160,1280,0.226411
10,0.2,160,2560,0.226411
10,0.2,320,5,0.287601
10,0.2,320,10,0.276512
10,0.2,320,20,0.26381
10,0.2,320,40,0.247379
10,0.2,320,80,0.230847
10,0.2,320,160,0.227419
10,0.2,320,320,0.227419
10,0.2,320,640,0.227419
10,0.2,320,1280,0.227419
10,0.2,320,2560,0.227419
10,0.2,640,5,0.293229
10,0.2,640,10,0.287396
10,0.2,640,20,0.276458
10,0.2,640,40,0.263646
10,0.2,640,80,0.255521
10,0.2,640,160,0.255521
10,0.2,640,320,0.255521
10,0.2,640,640,0.255521
10,0.2,640,1280,0.255521
10,0.2,640,2560,0.255521
10,0.2,1280,5,0.299777
10,0.2,1280,10,0.295536
10,0.2,1280,20,0.289955
10,0.2,1280,40,0.279129
10,0.2,1280,80,0.266629
10,0.2,1280,160,0.258371
10,0.2,1280,320,0.258371
10,0.2,1280,640,0.258371
10,0.2,1280,1280,0.258371
10,0.2,1280,2560,0.258371
10,0.2,2560,5,0.309505
10,0.2,2560,10,0.308333
10,0.2,2560,20,0.305078
10,0.2,2560,40,0.298307
10,0.2,2560,80,0.288411
10,0.2,2560,160,0.27474
10,0.2,2560,320,0.265234
10,0.2,2560,640,0.265234
10,0.2,2560,1280,0.265234
10,0.2,2560,2560,0.265234
10,0.3,20,5,0.2322
10,0.3,20,10,0.2081
10,0.3,20,20,0.1852
10,0.3,20,40,0.1752
10,0.3,20,80,0.1734
10,0.3,20,160,0.1734
10,0.3,20,320,0.1734
10,0.3,20,640,0.1734
10,0.3,20,1280,0.1734
10,0.3,20,2560,0.1734
10,0.3,40,5,0.2484
10,0.3,40,10,0.2325
10,0.3,40,20,0.2079
10,0.3,40,40,0.1856
10,0.3,40,80,0.1754
10,0.3,40,160,0.1754
10,0.3,40,320,0.1754
10,0.3,40,640,0.1754
10,0.3,40,1280,0.1754
10,0.3,40,2560,0.1754
10,0.3,80,5,0.2643
10,0.3,80,10,0.2483
10,0.3,80,20,0.2327
10,0.3,80,40,0.2082
10,0.3,80,80,0.1867
10,0.3,80,160,0.1867
10,0.3,80,320,0.1867
10,0.3,80,640,0.1867
10,0.3,80,1280,0.1867
